photo_id,filename,permalink,credit,photo_url,downloaded
img28,pt7/img28.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img28,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_28/main_1500.jpg?1479064170,True
img29,pt7/img29.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img29,Canadian War Museum,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_29/main_1500.jpg?1479064170,True
img30,pt7/img30.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img30,Der Weltkrieg im Bild / Upper Austrian Federal State Library,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_30/main_1500.jpg?1479064170,True
img31,pt7/img31.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img31,National Archives,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_31/main_1500.jpg?1479064170,True
img32,pt7/img32.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img32,Nationaal Archief,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_32/main_1500.jpg?1479064170,True
img33,pt7/img33.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img33,San Diego Air and Space Museum,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_33/main_1500.jpg?1479064171,True
img34,pt7/img34.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img34,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_34/main_1500.jpg?1525271695,True
img35,pt7/img35.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img35,National Library of New Zealand,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_35/main_1500.jpg?1479064171,True
img36,pt7/img36.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img36,NARA / Sgt. J. A. Marshall / U.S. Army,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_36/main_1500.jpg?1479064171,True
img37,pt7/img37.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img37,Frank Hurley / State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_37/main_1500.jpg?1479064171,True
img38,pt7/img38.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img38,State Library of Victoria,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_38/main_1500.jpg?1479064171,True
img39,pt7/img39.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img39,Reuters / Collection Odette Carrez,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_39/main_1500.jpg?1479064171,True
img40,pt7/img40.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img40,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_40/main_1500.jpg?1479064171,True
img41,pt7/img41.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img41,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_41/main_1500.jpg?1479064171,True
img42,pt7/img42.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img42,AP / U.S. Army Signal Corps,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_42/main_1500.jpg?1479064171,True
img43,pt7/img43.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img43,NARA,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_43/main_1500.jpg?1479064171,True
img44,pt7/img44.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img44,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_44/main_1500.jpg?1479064171,True
img45,pt7/img45.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img45,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_45/main_1500.jpg?1479064171,True
